OTU_ID,GUA01,GUA02,GUA03,GUA04,GUA05,GUA06,GUA07,GUA08,GUA09,GUA10,GUA11,GUA12,GUA13,GUA14,GUA15,GUA16,GUA17,GUA18,GUA19,GUA20,GUA21,GUA22,GUA23,GUA24,GUA25,GUA26,GUA27,GUA28,GUA29,GUA30,GUA31,GUA32,GUA33,GUA34,GUA35,GUA36,GUA37,GUA38,GUA39,GUA40,GUA41,GUA42,GUA43,GUA44,GUA45,GUA46,GUA47,GUA48,GUA49,GUA50,GUA51,GUA52,GUA53,GUA54,GUA55,GUA56,GUA57,GUA58,GUA59,GUA60,GUA61,GUA62,GUA63,GUA64,GUA65,GUA66,GUA67,GUA68,GUA69,GUA70,GUA71,GUA72,GUA73,GUA74,GUA80,GUA81,GUA82
OTU_508,6,0,0,0,0,0,12,8,22,0,6,0,7,0,0,0,0,16,9,2,4,0,5,6,0,0,0,0,0,127,28,4,72,7,0,0,5,0,16,5,6,0,4,0,24,0,0,6,9,0,0,14,0,0,0,0,2,0,0,7,0,0,34,0,0,0,0,27,0,3,0,1,1,1,0,0,0
OTU_509,0,0,19,0,0,0,0,6,42,0,0,5,0,16,0,0,5,2,0,0,36,0,0,0,0,11,0,0,0,0,23,0,0,0,21,0,0,12,10,0,0,0,0,2,10,17,2,0,0,0,0,3,1,15,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
OTU_510,1,0,5,2,5,0,18,0,0,7,12,0,11,5,0,0,0,27,0,3,3,0,0,0,7,9,6,5,15,0,0,0,9,13,0,0,10,0,11,0,0,4,7,0,0,8,0,0,0,0,2,13,0,14,40,19,0,0,5,6,4,0,7,22,0,0,0,0,11,0,0,4,7,0,48,0,5
OTU_511,3,4,0,4,3,4,3,22,0,0,0,0,0,1,0,0,10,18,0,4,2,14,0,7,0,14,4,24,3,0,0,0,2,7,27,0,0,0,0,8,13,1,0,0,0,0,0,9,0,0,4,8,6,0,0,0,0,0,0,12,14,0,8,0,27,0,8,0,0,18,0,0,0,20,5,3,28
OTU_512,4,0,12,1,0,11,38,0,0,0,8,0,59,2,0,7,0,13,0,0,0,5,7,0,0,6,0,0,22,3,0,0,0,0,0,0,2,0,3,19,1,0,0,1,3,3,0,32,0,0,0,1,0,3,7,7,0,4,3,0,31,0,12,20,0,0,13,9,0,0,0,0,1,0,63,2,0
OTU_513,0,0,0,0,4,7,4,7,0,0,0,6,0,0,4,0,0,19,0,0,38,9,0,0,0,16,0,7,3,0,48,0,0,0,32,38,2,4,0,4,0,10,0,0,0,0,6,5,3,1,0,0,0,0,0,19,0,4,0,22,9,13,0,10,0,0,6,8,0,0,1,20,0,1,2,0,0
OTU_514,4,2,6,0,0,13,0,4,0,0,0,0,0,0,0,0,44,0,0,1,0,3,0,0,0,11,0,0,0,10,0,1,0,0,0,0,0,5,17,0,0,0,0,6,11,0,6,0,2,0,0,0,12,11,7,32,0,0,0,0,1,0,0,0,24,0,12,0,2,14,0,9,0,0,0,2,0
OTU_515,0,0,6,0,0,0,0,0,0,13,8,0,1,0,2,19,12,1,0,0,0,0,0,14,0,0,4,0,0,6,3,3,0,19,0,0,1,6,2,8,0,2,0,0,9,0,0,0,0,0,23,0,0,0,19,0,0,0,6,20,3,12,0,0,0,0,0,0,1,0,1,0,0,0,7,2,21
OTU_516,18,0,0,0,0,0,0,0,0,4,0,20,1,4,3,0,0,0,12,0,8,13,79,8,0,0,0,0,0,10,0,0,3,26,7,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,4,0,0,21,0,0,5,52,0,0,6,0,0,0,0,0,0,0,0,12,0,0,8
OTU_517,0,0,1,33,3,4,13,0,0,0,0,0,0,0,24,0,0,12,12,0,0,0,2,6,0,0,3,23,0,0,0,0,0,0,5,0,0,5,0,10,1,0,0,58,0,0,4,0,0,0,19,0,0,0,0,0,9,0,0,0,12,0,7,0,5,0,3,3,0,0,25,8,0,0,8,0,0
OTU_518,12,11,0,1,0,35,1,0,0,3,0,0,7,5,2,0,0,5,0,0,15,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,27,0,0,0,0,6,4,0,6,0,0,0,9,0,0,0,0,15,7,6,0,2,0,2,14,0,0,0,2,0,2,0,0,2,2,22,0
OTU_519,13,5,0,0,0,28,0,10,6,6,0,8,8,8,5,0,35,0,0,0,31,0,21,38,0,3,0,2,4,0,8,11,1,0,0,0,0,0,5,0,0,0,11,0,3,22,12,0,0,13,0,10,5,0,0,0,0,3,0,14,0,0,13,17,0,0,0,0,41,0,0,8,6,0,11,5,0
OTU_520,0,0,6,0,0,0,0,0,0,7,9,2,0,0,5,0,0,0,2,17,0,7,19,0,0,29,6,0,0,8,10,31,0,5,0,22,0,0,9,0,2,2,0,0,22,12,0,0,15,2,0,0,7,25,0,15,0,0,6,0,15,3,0,0,0,6,0,0,6,0,0,0,8,0,0,29,1
OTU_521,3,0,0,0,5,0,0,0,0,27,0,7,4,0,6,0,0,0,0,0,0,16,20,0,34,0,23,0,0,0,9,0,6,1,0,0,0,3,21,0,0,0,0,6,3,0,0,0,0,0,6,7,2,7,0,9,8,15,0,0,0,0,0,11,7,0,0,8,0,0,46,2,4,119,3,0,5
OTU_522,0,0,1,0,4,0,0,0,63,0,1,28,0,3,0,3,3,16,23,0,0,0,0,0,1,0,0,17,0,0,3,39,0,26,10,0,0,23,0,3,6,0,4,38,0,0,21,0,47,0,2,0,0,8,0,0,0,0,0,1,0,0,0,0,0,2,0,0,12,4,0,0,0,0,0,6,0
OTU_523,0,0,17,2,0,0,0,0,1,0,0,7,0,6,0,13,16,8,0,0,0,4,4,0,2,0,5,6,11,1,3,0,0,2,0,4,0,5,0,37,0,0,7,0,2,0,7,0,6,0,0,0,0,0,14,2,37,2,15,1,0,0,0,15,0,0,6,9,5,3,0,2,0,5,0,0,0
OTU_524,6,0,9,5,0,0,0,0,0,15,4,20,0,6,0,0,0,0,0,0,0,0,6,8,0,4,0,19,0,3,0,22,0,1,0,0,0,0,0,30,0,0,33,1,0,0,0,9,3,9,0,6,0,0,0,0,0,0,5,0,0,1,0,0,0,28,12,5,0,26,2,16,0,0,0,0,0
OTU_525,8,14,36,0,0,0,0,0,0,0,0,0,0,0,6,3,40,8,0,0,0,0,3,0,30,0,0,0,27,0,0,13,16,0,0,0,21,0,3,2,0,0,0,0,10,8,7,40,0,0,0,25,0,0,10,0,1,0,2,0,0,0,0,11,0,0,0,17,11,0,0,1,7,0,0,0,0
OTU_526,4,0,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,7,14,0,14,0,39,39,0,0,19,0,0,3,0,0,0,0,6,2,0,0,12,0,0,0,0,3,4,0,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
OTU_527,2,2,1,0,0,3,0,0,0,0,0,3,11,0,41,0,0,0,2,0,0,0,0,1,2,2,0,0,0,9,0,0,0,5,8,3,0,0,0,0,0,12,0,0,0,2,0,0,0,0,32,3,0,0,0,17,0,0,0,0,0,30,1,0,12,0,4,10,0,0,0,0,0,29,4,0,0
OTU_528,0,0,0,10,8,0,0,0,0,3,2,1,0,0,0,5,0,23,8,0,4,17,0,0,0,1,12,9,0,1,3,0,11,0,7,0,32,0,0,4,0,20,3,0,41,0,0,0,0,20,0,20,10,0,5,1,0,0,13,7,21,9,0,0,0,0,5,0,0,8,9,0,2,0,0,0,0
OTU_529,11,5,2,0,1,0,17,0,0,10,0,4,0,5,0,24,3,12,0,3,10,3,0,4,3,0,0,18,0,0,5,0,0,0,0,0,5,0,0,26,0,0,0,23,0,0,2,11,23,33,0,0,6,17,7,0,0,0,0,0,0,0,6,0,79,0,0,7,0,0,0,58,0,6,0,3,26
OTU_530,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,2,0,0,26,12,0,0,0,7,0,0,2,0,0,4,7,8,52,20,0,0,0,0,12,0,3,0,0,0,2,0,21,0,12,0,0,0,6,0,3,0,0,0,3,0,0,0,13,0,0,5,0,8,0,0,0,0,0,0,0,0,0
OTU_531,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,24,3,0,0,1,0,0,0,0,10,0,0,6,0,0,5,0,0,8,0,0,3,0,7,3,0,0,23,6,0,2,0,3,0,0,0,7,9,0,17,0,0,0,10,0,16,0,28,0,0,0,6,11,0,0,0,0,0,16,0,0,0
OTU_532,5,0,32,0,0,16,5,42,4,0,0,0,0,0,26,0,0,22,0,1,41,0,21,0,0,5,0,0,4,0,0,5,0,0,0,0,0,0,0,0,18,0,0,0,33,16,3,0,5,23,32,0,0,0,0,0,18,0,27,4,0,0,0,2,0,50,4,0,12,0,0,0,0,1,0,13,14
OTU_533,25,0,0,0,0,3,0,0,0,0,0,12,15,0,0,0,0,15,40,0,29,30,6,3,0,11,0,4,0,14,0,1,0,24,4,0,2,0,0,0,0,0,3,0,0,4,3,12,0,0,0,0,61,0,0,0,0,17,0,24,0,0,0,13,0,0,3,0,0,1,21,0,0,0,53,7,0
OTU_534,0,19,0,32,0,16,0,4,21,0,7,0,17,0,0,7,0,0,4,0,2,0,0,0,0,1,75,0,5,0,3,10,0,3,5,3,0,0,2,5,0,0,0,6,0,0,7,0,0,27,0,0,17,0,0,0,30,0,7,0,6,0,7,2,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_535,0,18,2,15,0,14,0,0,0,0,0,0,1,34,0,0,0,0,253,0,0,2,0,1,29,0,5,24,10,0,0,0,0,0,0,0,0,33,0,0,28,27,3,3,0,0,7,0,27,63,0,82,0,5,0,3,0,0,0,1,0,11,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU_536,0,24,16,0,8,0,5,61,2,0,1,2,0,0,0,7,0,0,17,0,3,0,4,0,0,11,0,0,11,2,0,3,0,2,0,0,0,0,27,0,0,0,11,0,0,0,31,15,0,0,0,0,19,0,21,18,0,0,0,0,0,0,0,7,0,0,0,9,0,8,0,2,26,0,3,5,32
OTU_537,2,0,0,15,10,5,0,5,3,36,12,3,8,0,0,9,2,0,7,0,0,0,0,6,20,6,0,0,4,3,0,0,15,0,0,11,0,0,0,0,0,0,37,0,5,0,7,10,0,0,0,5,0,1,0,0,0,11,10,4,0,2,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0
OTU_538,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,0,1,0,0,3,16,0,6,6,12,5,0,0,0,1,0,0,10,1,0,0,0,0,12,0,0,0,0,35,0,0,0,0,12,0,0,11,1,1,0,0,24,4,0,0,5,0,0,0,4,0,0,18,19,1,0,0,0
OTU_539,0,0,0,0,0,2,27,0,0,0,0,28,0,0,0,19,3,0,0,29,0,35,4,6,0,0,15,0,46,39,0,0,9,0,0,0,0,0,0,7,6,0,0,4,0,0,0,0,22,1,36,9,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,9,6,15,0,0,0,0,1,0
OTU_540,0,0,0,0,0,7,0,0,0,0,9,20,13,0,0,0,0,28,0,0,69,0,19,0,4,5,4,1,0,17,2,8,8,0,12,0,0,21,0,35,6,0,5,24,6,6,0,1,10,0,0,2,0,4,0,0,1,0,12,0,0,17,7,0,0,1,5,5,0,0,40,0,3,4,0,15,17
OTU_541,11,1,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,32,5,0,3,0,0,0,7,0,0,4,20,0,0,0,0,0,47,0,0,8,1,27,0,8,10,1,2,35,6,0,0,0,0,0,7,3,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,9,0,0,1,20
OTU_542,0,2,66,35,0,66,0,0,0,0,17,3,0,16,0,0,0,0,0,0,0,0,0,0,0,6,51,0,51,0,0,0,0,5,9,13,9,0,0,0,0,0,12,0,36,5,0,0,0,2,14,46,0,0,0,0,0,22,9,20,0,0,0,1,0,0,4,0,0,0,0,0,2,0,0,7,0
OTU_543,49,7,0,61,0,94,1,0,1,0,6,4,7,0,0,3,31,0,9,0,0,3,6,8,0,0,0,0,0,0,0,40,24,11,0,15,0,0,6,20,5,0,6,1,7,15,37,0,0,0,0,0,5,5,0,4,0,0,0,0,0,0,0,0,13,0,0,0,12,0,0,0,0,0,16,0,10
OTU_544,24,0,6,0,32,0,0,7,0,5,6,0,3,8,0,0,0,0,0,0,0,0,0,0,5,3,0,2,0,0,0,13,18,18,48,33,0,0,0,4,0,5,10,35,0,3,0,0,18,0,0,11,0,1,9,0,0,6,100,0,0,6,0,6,26,0,0,0,0,0,0,1,3,2,0,0,0
OTU_545,0,2,0,0,4,2,12,1,3,0,0,0,4,0,0,0,79,8,9,31,0,0,0,0,0,6,18,0,0,0,7,0,0,0,1,0,0,0,0,0,0,15,0,0,4,0,0,7,12,2,0,24,0,11,0,26,0,0,9,1,10,0,10,8,5,0,0,0,10,0,0,0,0,0,24,2,0
OTU_546,23,0,0,0,0,0,7,35,0,26,0,10,0,0,19,2,0,14,18,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,47,22,36,31,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,86,0,0,6,0,10,0,2,0,0,0,0
OTU_547,0,0,0,0,33,0,0,0,5,12,10,0,54,0,0,3,0,14,0,0,0,0,3,0,0,0,12,0,23,0,5,6,11,0,0,16,0,50,6,24,13,0,0,0,10,10,0,6,0,3,0,1,0,15,0,0,4,0,10,0,11,0,0,0,0,0,24,3,4,10,0,4,0,0,0,0,0
OTU_548,2,0,0,6,0,0,5,0,7,6,0,6,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,40,10,5,0,24,1,0,0,0,0,0,7,1,0,27,0,8,16,0,0,0,0,2,0,8,0,0,24,10,0,51,1,0,1,0,0,0,1,0,0,0,0,0,5,3,0,24,3
OTU_549,2,0,0,0,0,0,9,0,0,0,0,7,0,0,5,0,50,0,6,2,8,0,23,0,16,0,3,0,11,7,54,1,13,13,3,0,0,1,0,0,5,0,0,2,4,0,0,0,2,0,0,10,0,4,0,0,0,10,0,0,12,0,13,1,0,0,0,0,0,77,11,0,6,2,0,0,0
OTU_550,0,2,4,0,0,0,0,20,0,0,0,0,22,1,11,17,0,3,0,0,0,19,0,10,0,0,3,0,9,0,0,7,0,0,33,0,6,5,0,0,2,0,0,7,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,39,0
OTU_551,1,5,27,0,71,0,0,10,0,0,3,9,0,6,0,0,0,3,7,42,10,25,0,0,16,33,25,0,0,0,4,3,0,8,0,2,0,3,0,8,0,1,4,0,0,0,0,16,8,0,14,0,17,0,2,8,16,0,0,12,2,0,0,0,0,0,0,11,0,8,0,5,0,7,169,0,2
OTU_552,0,0,18,0,0,0,2,8,0,2,15,3,0,3,3,2,0,0,0,0,5,4,3,0,0,14,0,8,22,0,0,0,0,0,0,0,8,0,4,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,0,0,0,6,0,0,0,16,0,13,0,0,0,0,0,0,29,0
OTU_553,6,7,2,2,0,41,0,0,20,10,0,19,0,0,0,3,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,3,7,2,0,19,3,14,7,0,5,0,0,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,58,0,0,0,3,0,14,0,21,3,0,0,0,6
OTU_554,1,0,17,2,0,1,0,9,11,0,0,15,0,3,29,0,0,0,0,7,2,0,5,0,11,0,0,0,0,11,18,0,6,0,6,0,33,2,0,1,0,4,0,3,53,7,17,0,0,0,3,0,0,12,13,6,0,84,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,52,21,0,0
OTU_555,50,0,0,0,5,2,0,0,0,0,15,0,0,0,6,0,0,5,0,0,0,0,9,0,0,0,5,0,0,6,0,17,0,7,6,0,0,22,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,9,12,0,0,0,0,2,15,0,0,9,0,0,10,0,0,0,1,9,0,0,19
OTU_556,0,13,0,0,0,0,19,0,0,2,4,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,3,0,0,0,0,0,20,0,0,0,5,11,8,0,0,5,18,16,0,0,9,0,0,0,0,0,0,0,15,49,1,13,0,0,0,3,7,0,0,0,8,3,5,0,10,4,0,0
OTU_557,3,0,0,0,0,0,0,4,4,0,14,0,3,0,0,4,0,0,0,13,7,30,15,7,0,0,0,5,0,0,0,9,5,0,1,6,40,0,0,0,0,49,0,10,0,0,0,0,0,0,6,2,5,34,0,0,0,2,8,3,14,39,2,3,0,0,7,7,18,0,6,0,0,0,0,2,0
OTU_558,0,0,7,19,1,0,0,0,9,0,1,0,6,0,31,0,0,10,0,0,6,13,0,4,0,2,0,0,0,0,0,0,0,5,7,0,6,27,6,0,6,1,0,5,45,36,8,24,0,1,0,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,2,18,0,32,0,0,15,0,8,0,5
OTU_559,0,27,0,0,0,4,0,0,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,69,35,0,0,0,0,0,4,0,0,0,0,10,2,12,7,0,0,0,0,5,0,75,0,7,6,4,0,0,0,0,0,26,4,0,0,0,0,4,0,2,0,0,0,4,0,0,0,0,30
OTU_560,0,0,0,9,1,1,0,8,2,0,0,3,0,0,0,21,13,0,0,1,0,0,1,0,11,0,0,0,0,4,0,0,0,2,4,1,5,0,0,2,0,0,0,3,0,0,0,8,0,0,15,0,0,0,0,0,0,16,0,2,2,0,0,0,16,19,0,0,38,0,0,0,0,6,0,6,5
OTU_561,11,4,0,8,4,0,0,0,2,0,0,4,0,4,17,0,7,2,0,0,9,0,0,2,0,0,2,0,0,0,0,0,6,0,0,0,0,31,4,0,0,0,0,0,2,1,5,0,0,0,71,0,0,0,0,2,0,0,9,16,0,12,0,0,0,2,7,0,0,17,0,2,4,15,9,0,0
OTU_562,31,0,0,0,4,0,3,0,0,2,0,1,26,0,15,8,5,7,33,3,0,0,0,19,0,0,0,7,0,0,0,22,0,0,6,0,0,2,3,0,0,0,23,14,0,16,59,0,0,0,5,0,0,0,0,3,0,0,1,0,0,12,0,0,0,22,0,16,0,0,2,0,1,6,4,0,1
OTU_563,0,0,0,0,0,0,5,1,0,0,0,22,0,12,0,0,5,0,0,0,4,11,0,0,3,0,0,3,0,0,11,1,4,6,11,22,0,4,0,0,0,2,0,0,2,4,3,0,0,18,35,0,3,0,7,0,0,0,0,12,0,0,0,8,0,0,3,0,0,3,0,0,2,15,0,0,0
OTU_564,6,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,5,0,0,9,0,0,15,23,11,0,19,0,13,0,15,0,0,0,0,2,48,0,8,24,14,0,3,0,8,0,9,0,0,15,1,1,5,0,5,0,0,6,3,0,0,5,0,3,1,0,0,0,5,0,0,0,0,0,0,0,0
OTU_565,0,0,0,8,3,0,0,0,13,0,0,7,15,11,0,0,0,0,9,0,0,2,2,0,0,0,7,34,44,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,4,0,0,0,13,26,0,0,0,11,0,0,0,0,0,0,28,0,7,0,3,0,5,0,0,0
OTU_566,0,0,31,0,15,2,0,0,0,0,0,0,20,0,8,11,0,0,0,5,2,0,0,0,0,1,0,14,0,14,0,5,0,0,5,4,0,0,0,0,0,0,0,12,3,25,3,0,0,0,9,0,0,7,4,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,17,0,0,13,0,9
OTU_567,2,0,11,0,33,0,11,0,2,1,0,0,0,3,0,6,0,10,0,1,0,1,25,12,0,0,0,0,8,2,0,0,0,0,42,0,7,0,2,3,12,0,3,0,0,12,0,3,0,0,4,0,0,0,3,0,0,0,0,16,0,0,5,4,8,1,5,12,0,0,0,0,0,0,12,0,0
OTU_568,0,23,8,7,0,0,0,0,4,20,0,35,8,0,15,3,0,8,11,0,0,1,4,4,3,0,0,0,13,0,14,0,7,0,14,0,0,1,0,0,0,0,0,0,0,0,3,4,11,0,0,9,0,11,2,0,0,0,1,14,0,0,0,0,0,0,0,6,0,12,0,5,0,5,3,0,2
OTU_569,4,0,0,0,0,0,0,0,19,0,1,0,0,0,6,14,0,0,0,1,0,0,0,0,0,9,0,0,10,10,9,0,10,17,10,0,0,0,2,0,0,0,0,0,7,0,15,0,2,0,5,13,0,8,12,27,0,0,0,0,0,13,0,27,0,45,0,6,0,99,0,0,0,0,0,0,0
OTU_570,0,18,0,9,0,0,0,2,24,6,2,23,16,2,91,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,0,0,217,0,19,2,1,31,0,0,6,25,0,0,0,0,0,6,0,5,0,4,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,7,0,30,0,5,0,8,6,15
OTU_571,0,5,0,0,0,0,0,4,0,5,0,0,26,0,43,21,0,9,5,0,42,0,2,0,0,0,0,31,0,0,0,0,0,7,0,0,9,0,4,5,0,8,0,0,0,4,0,0,1,0,0,0,0,7,0,0,0,0,22,0,0,0,3,0,11,0,0,0,0,0,2,0,0,10,0,3,0
OTU_572,0,9,0,6,0,0,7,12,2,13,1,0,7,0,14,0,6,13,2,0,22,0,30,0,0,0,0,9,7,4,35,0,0,4,0,0,0,0,0,5,4,0,0,0,0,0,1,0,10,11,36,0,0,0,11,0,33,0,0,3,0,3,0,21,0,0,3,8,17,0,7,0,0,0,0,0,0
OTU_573,6,23,0,0,11,0,10,4,2,0,0,0,0,0,0,3,0,1,0,0,30,0,2,0,0,0,0,0,0,28,8,0,2,56,0,11,0,0,0,0,9,0,0,0,0,3,17,0,11,0,17,3,0,10,0,0,0,5,0,0,0,11,9,4,0,0,0,0,28,15,0,12,0,0,19,0,9
OTU_574,4,0,0,0,8,0,18,0,14,1,0,0,0,4,23,0,0,0,18,0,7,0,20,0,0,0,7,3,0,0,5,4,15,0,0,16,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,6,0,7,7,7,0,0,25,0,0,0,6,27,0,0,25,0,0,0,11,0,23,0,0,5
OTU_575,0,2,42,20,0,0,15,2,0,0,0,1,0,0,2,6,0,7,0,7,13,2,9,0,7,0,0,0,25,7,0,18,0,17,6,0,69,0,2,0,0,0,8,0,5,36,0,0,0,3,0,0,9,0,0,0,0,14,2,3,0,0,12,0,0,4,0,0,0,0,22,0,43,0,0,4,0
OTU_576,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,0,15,3,0,0,0,0,0,60,5,0,0,38,0,7,8,25,0,0,0,2,34,0,3,0,0,14,0,9,21,7,3,4,18,0,1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,16,23,28,0,1,4,0,0,0,0
OTU_577,13,7,0,6,0,4,2,11,0,0,0,10,0,0,19,4,12,0,0,7,3,0,5,0,6,0,11,0,4,0,4,16,0,0,0,0,17,27,5,10,0,10,86,0,0,16,0,1,3,0,3,0,1,0,0,0,3,6,2,0,0,7,0,0,0,16,0,0,0,4,0,0,21,0,24,0,0
OTU_578,1,1,90,4,0,2,0,0,126,0,3,0,0,0,7,0,0,8,15,0,0,0,1,0,0,10,0,0,4,0,0,13,0,0,3,2,0,0,0,4,11,5,0,53,4,14,10,0,0,0,0,0,10,0,11,0,0,0,5,2,20,0,0,44,5,24,10,4,0,0,0,0,7,0,0,0,0
OTU_579,6,0,0,16,10,0,0,0,0,0,4,0,0,0,14,4,0,0,108,0,0,0,5,0,44,0,0,0,59,0,0,0,0,1,0,0,9,0,2,0,0,0,26,0,10,47,3,0,0,13,0,0,0,0,0,0,1,3,39,0,0,0,0,12,0,0,0,4,2,0,0,7,0,0,1,0,0
OTU_580,1,0,3,0,0,0,8,10,0,0,5,0,4,0,12,0,17,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,4,7,33,39,5,0,3,0,0,0,4,0,0,0,0,4,12,0,0,0,7,0,0,7,28,7,0,9,2,0,40,3,0,0,7,6
OTU_581,2,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,2,0,8,0,46,8,0,5,20,12,0,0,4,7,13,0,0,0,0,0,1,0,2,4,0,7,4,0,0,0,8,2,0,4,0,2,7,0,3,0,0,16,0,0,3,0,0,14,0,34,0,0,0,0,0,0,8,1,0,0
OTU_582,0,0,2,18,0,5,7,5,14,0,3,11,0,0,0,6,2,0,17,0,0,13,0,0,0,19,5,0,0,5,0,10,0,0,0,0,0,0,13,7,0,50,0,21,0,0,0,0,0,13,0,98,0,0,0,0,2,0,7,0,1,32,3,7,2,52,8,0,4,29,2,0,24,0,2,9,0
OTU_583,19,0,0,0,0,0,0,0,0,4,0,0,0,2,14,0,12,0,12,1,9,4,0,10,2,0,3,0,0,0,0,5,7,0,0,14,0,0,13,0,48,0,0,0,0,0,9,0,18,0,0,6,0,4,43,0,0,0,0,0,26,0,27,0,3,2,8,2,0,0,64,0,0,0,7,0,25
OTU_584,0,0,0,2,0,0,0,0,7,0,0,18,0,0,0,0,0,5,5,1,0,3,0,27,8,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,2,6,0,0,7,0,0,0,16,0,0,0,0,8,7,0,4,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,4,0,0,0
OTU_585,8,4,4,0,0,0,0,4,5,0,0,2,11,0,0,1,0,2,10,0,0,0,0,8,0,0,0,0,0,2,4,0,8,0,1,11,6,0,5,0,12,16,0,0,0,0,3,0,0,5,0,0,0,0,0,4,2,0,0,5,0,0,0,5,0,0,39,4,0,0,12,0,7,8,0,0,6
OTU_586,0,2,0,0,1,44,0,0,0,0,0,0,0,16,0,0,0,81,0,0,0,20,0,1,16,0,0,2,0,0,5,0,4,0,3,7,0,0,9,2,0,0,24,0,0,0,0,0,0,21,0,0,0,6,3,3,0,14,3,18,0,7,0,0,6,12,0,7,11,6,6,4,0,0,0,1,0
OTU_587,0,0,0,57,0,6,2,0,1,4,16,0,2,0,80,0,0,0,10,0,0,12,4,0,11,0,0,0,0,0,0,0,32,4,0,2,6,0,8,0,11,0,15,5,0,0,0,0,0,0,3,11,0,0,0,30,0,9,0,0,0,9,2,0,6,0,0,0,0,0,0,5,0,4,3,56,12
OTU_588,4,22,4,8,0,0,12,0,12,5,0,0,4,0,3,0,2,0,3,0,0,25,0,45,0,0,0,0,52,18,0,0,0,0,77,0,15,5,0,1,18,0,0,0,15,1,0,0,0,0,0,2,0,15,0,88,0,0,0,0,0,25,0,2,3,0,13,21,13,8,0,13,4,2,0,0,0
OTU_589,0,8,0,0,0,10,0,0,0,2,0,0,0,0,4,0,26,0,3,0,10,3,0,0,0,0,19,0,0,12,0,21,8,0,0,2,12,0,0,0,23,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,24,0,0,0,0,14,8,0,13,0,35,4,0,0,15,0,0,0,0,0
OTU_590,7,0,13,9,0,0,16,0,0,0,0,0,0,0,0,0,2,4,0,9,0,21,0,0,0,0,0,0,0,3,0,0,0,3,10,2,0,11,15,0,0,1,0,0,0,0,1,2,0,0,0,0,0,15,5,0,1,5,12,0,0,0,0,2,0,0,0,15,1,0,0,4,0,4,0,0,7
OTU_591,0,6,0,0,0,12,0,0,0,4,3,0,0,3,0,1,0,0,4,29,0,7,0,0,0,5,12,0,0,10,0,0,0,0,8,5,0,0,0,0,6,0,0,0,0,12,0,0,0,16,0,0,3,0,38,0,9,0,2,0,0,0,37,0,0,0,0,8,3,5,0,0,12,9,21,0,8
OTU_592,3,3,0,20,0,12,0,0,4,0,12,0,8,9,20,4,0,0,0,4,4,6,42,0,12,7,0,7,15,7,6,0,2,20,4,32,0,0,6,0,0,4,0,13,31,0,0,0,0,18,0,0,8,7,33,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
